Original,Decoded,correct_token_length,original_token_length,match_ratio
Sentence 1: Adam was a member of the important Julius Adam family of Munich artists. Sentence 2: Julius Adam was a member of the important Munich Adam family. Question: Does Sentence 1 paraphrase Sentence 2? Yes or No?,Sentence 1: The sultanate was a part of the southeastern part of the eastern part of the eastern part of the eastern part of the eastern part. Sentence 2: The sultanate was part of the eastern part of the eastern part of the eastern part. Question: Does Sentence 1 paraphrase Sentence 2? Yes or No?,3,45,0.06666666666666667
"Please answer the following question: The king strolled through his back courtyard, where was near? - palace - garden - country estate - large house - suburbs The best answer is Answer:","Please answer the following question: The sand was sanded by the wind, where was it likely to be? - sandbox - beach - ocean - beach house - sandcastle The best answer is Answer:",11,36,0.3055555555555556
Explain the difference between a static method and an instance method in Java.,Explain the difference between a method and an object in Java.,5,14,0.35714285714285715
Find out the capital of Canada. Output the name of the city.,Find out the name of the capital city of the country. Output the name of the city.,4,14,0.2857142857142857
Select a politician that is not a republican or democrat. Input: Politician: Jill Stein Output:,Select a country that is not a part of a pacific northwest. Input: Country: India Country: India Output:,7,19,0.3684210526315789
Build a movie plot around this: Who is the mastermind behind the series of heists? The former FBI agent turned criminal,Build a movie plot around this: Who is the heir of the man who is convicted of murdering the main suspect? The policeman,11,23,0.4782608695652174
Brainstorm a list of possible ways to improve productivity in the workplace.,Brainstorm a list of possible ways to improve productivity in the workplace.,13,13,1.0
"True or false: ""Sharks are mammals.""","True or false: ""All mammals are mammals.""",5,10,0.5
Remove the spaces from the following sentence: Similar games to Junk Bot,Remove the spaces from the following sentence: Playing online:,8,13,0.6153846153846154
"Using the given facts, write an essay on what you would do if you were in that situation. Output:","Describe what you would do if you were given an assignment on x, y, and other items that were not in the assignment. Output:",0,22,0.0
"Briefly summarize this sentence: now the celtics know the truth : the retro movement is a fad, soon to be replaced by something else.",Briefly summarize this sentence: the new york times is announcing that the new york times is releasing a new version of the ipad.,6,27,0.2222222222222222
"Translate this sentence into Iraqi Arabic: ""The beautiful ones are not yet born.""","Translate this sentence into Egyptian Arabic: “The beautiful ones are not yet born.""",15,17,0.8823529411764706
"In what city would you find Beale Street, famous for its blues clubs????","In what city would you find the famous landmark, Burj Khalifa, for which you would find Burj Khalifa????",6,18,0.3333333333333333
Which type of region is most frequently used for resonance saturation?,Which type of electromagnetic radiation is most used for electromagnetic waves?,6,12,0.5
Combine facts and answer this: FilmNation Entertainment acquired the rights to the 2015 Bill Condon-directed film based on what 2005 novel? Answer:,"Combine facts and answer this: Who directed the film based on the 2008 British-American drama film ""The Dark Knight""? Answer:",11,25,0.44
"Given those answer options, answer the question: Kendall was trying to decide what to make for dinner. Finally, Kendall made chicken. Given the question ""Why did Kendall do this?"", is ""plan a menu for dinner"" a valid answer? A:","Given those answer options, answer the question: Robin made a cake for their friends to make for dinner. Given the question ""Why did Robin do this?"", is ""make cake for their friends"" a valid answer? A:",10,52,0.19230769230769232
Pick and copy all the incorrect options for the following question: Which part of a plant is most responsible for using energy from the Sun to produce food for the plant? Options: - flower - leaf - root - stem,Pick and copy all the incorrect options for the following question: Which of the following is the most important source of energy for plants to make food for the environment? Options: - sunlight - wind - solar power - solar power,16,43,0.37209302325581395
"Produce a long descriptive sentence that uses all these words: 11th Mississippi Infantry Monument, location, Adams County, Pennsylvania; 11th Mississippi Infantry Monument, state, ""Pennsylvania""; 11th Mississippi Infantry Monument, established, 2000; 11th Mississippi Infantry Monument, category, Contributing property","Produce a long descriptive sentence that uses all these words: 11th Mississippi Infantry Monument, location, Adams County, Pennsylvania; 11th Mississippi Infantry Monument, established, 1889; 11th Mississippi Infantry Monument, state, ""Pennsylvania""; 11th Mississippi Infantry Monument, state, ""Pennsylvania""; 11th Mississippi Infantry Monument, established, 1889",37,52,0.7115384615384616
Can I be held liable for a car accident if I was not at fault?,Can I assume if I was a passenger at a car show?,3,16,0.1875
"In 1973, the United States and Communist China agreed to establish liaison offices in Beijing and Washington. Are we justified in saying that ""In the year after 1972, the United States and Communist China agreed.""? Yes, no, or maybe?","The Great Barrier Reef is the world's largest coral reef system, located in the Coral Sea, off the coast of Australia. It is home to thousands of species of marine life. Using only the above description and what you know about the world, is ""The Great Barrier Reef is located in the Atlantic Ocean."" definitely correct? Yes or no?",1,48,0.020833333333333332
