Original,Decoded,correct_token_length,original_token_length,match_ratio
"dame janet maureen thornton, dbe, frs fmedsci -lrb- born 23 may 1949 -rrb- is a senior scientist at the european bioinformatics institute -lrb- ebi -rrb-, part of the european molecular biology laboratory -lrb- embl -rrb-. she is one of the world's leading researchers in structural bioinformatics, using computational methods to understand protein structure and",- eu nations ratify iran's nuclear disarmament plan - eu nations ratify the nuclear disarmament plan - eu nations ratify the nuclear disarmament plan - eu nations ratify the nuclear disarmament plan - eu nations ratify the nuclear disarmament plan - eu nations ratify the nuclear disarmament plan - eu nations ratify the nuclear disarmament plan - eu nations nations ratification plan - eu nations,0,60,0.0
"anthony  tony '' burton -lrb- born march 23, 1937 -rrb- is an american actor. he is best known for his role as tony  duke '' evers in the  rocky '' series, and is one of four actors -lrb- along with sylvester stallone, burt young and real life commentator stu nahan -rrb- who have appeared in all six  rocky ''","a swedish spokesman for a swedish-born'san afghanistan's senate party, a swedish politician and a swedish politician who has been criticized for his role in the swedish elections, said thursday he would not be able to attend the swedish presidential election. TL;DR:",0,63,0.0
"alexandros mavrokordatos -lrb- ; february 11, 1791 -- august 18, 1865 -rrb- was a greek statesman and member of the mavrocordatos family of phanariotes. in 1812, he went to the court of his uncle jean georges caradja, hospodar of wallachia, with whom he passed into exile in the austrian empire -lrb- 1818 -rrb-","a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, saxophone, sa",3,59,0.05084745762711865
"shawn christopher huff -lrb- born may 5, 1984 -rrb- is a finnish professional basketball player for mhp riesen ludwigsburg of the german league. his father is american former basketball player leon huff who played 14 seasons in finland between 1975 and 1991. shawn huff plays for finland national basketball team.","a u.s. football team -lrb- ufc -rrb- has re-signed with a ##-year-old contract, but he has been unable to play for the u.s. national football team since january. TL;DR:",0,53,0.0
oldich kubita -lrb- born 22 july 1960 -rrb- is a czech fencer. he competed in the individual and team épée events at the 1980 summer olympics.,- kobe bryant - kobe bryant - kobe bryant - kobe bryant - kobe bryant - kobe bryant - kobe bryant - kobe bryant - kobe bryant - kobe bryant - kobe bryant - kobe bryant - kobe bryant kobe bryant - ,0,28,0.0
dermot mcglinchey -lrb- born 9 may 1973 -rrb- is a former professional snooker player from northern ireland. he qualified for the 2010/2011 professional main tour by topping the northern ireland rankings.,a u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based university is considering the possibility of launching the first international football tournament,0,33,0.0
"lvaro monteiro magalhes -lrb- born 3 january 1961 -rrb-, known simply as lvaro, is a portuguese retired footballer who played as a left back, and a current manager. he amassed primeira liga totals of 224 games and six goals over the course of 11 seasons, mainly with benfica with which he spent nine years, winning ten major titles. lvaro represented portuga","a u.s. spokesman for a u.s.-based u.s.-based telecommunications company said tuesday that a telecommunications company had been tasked with promoting the telecommunications industry in the past few years, and that it would continue to work with telecommunications companies, including telecommunications companies, telecom operators and cable companies. In a nutshell,",0,68,0.0
"cynthia geary -lrb- born march 21, 1965, jackson, mississippi -rrb- is an american actress best known for her role as shelly tambo in the television series  northern exposure ''. in her emmy-nominated role, she played a former miss northwest passage beauty queen living with a decades-older lover, holling vincoeur -lrb- played by john cullum -rrb-.",a spokesman for a u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based u.s.-based u.s.-- u.s.--,0,62,0.0
"princess rahma bint hassan -lrb- born 13 august 1969 in amman, jordan -rrb- is a jordanian princess. her father is prince hassan bin talal and her mother is princess sarvath el hassan.","a sailor is a sailor who is a sailor and a sailor is a sailor who is a sailor. sailor sailor is a sailor who is a sailor, and sailor is a sailor. sailor is a sailor, and sailor is an sailor. sailor is an sailor is",0,35,0.0
"michael d. ryan -lrb- 1945 -- january 30, 2012 -rrb- was an associate justice on the arizona supreme court, a position he had held 2002-2010. he was also a veteran of the vietnam war. ryan announced in june 2010 that he was stepping down from the court effective august 6, 2010. he died from a heart attack on january 30, 2012 at the age of 66.","a u.s. senate democrat, a democrat, a republican, a democrat, a republican, a republican, a republican, and a republican, were arrested thursday for allegedly stealing the election results of the u.s. presidential election. In a nutshell,",1,72,0.013888888888888888
"travis eugene miller -lrb- november 2, 1972 in dayton, ohio -rrb-, is a retired major league baseball player who played pitcher from - for the minnesota twins.","a samurai, who, in the u.s., is a samurai, who, in the u.s., is one of the world's most recognizable actors, and one of the world's most recognizable actors. Can you generate a short summary of the above paragraph?",0,31,0.0
john  james '' kerr was a scottish professional football wing half who played in the football league for brentford and blackburn rovers.,"a slam-dunk, slam-dunk, slam-dunk, slam-dunk, slam-dunk, slam-dunk, slam-dunk, slam-dunk, slam-dunk, slam-dunk, slam-dunk, slam-dunk, slam-dunk, slam-dunk ",0,23,0.0
" for the chemist, see leonard albert wiseman ''. len ryan wiseman -lrb- born march 4, 1973 -rrb- is an american film director, screenwriter and producer. he is best known for his work on the  underworld '' series,  live free or die hard '', and  total recall ''.","'The Godfather' is a film directed by john f. kennedy, starring a young, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy,",2,55,0.03636363636363636
linda randall wisdom is an american author of contemporary romance novels.,An Argentine writer is a member of a group of Argentine writers.,1,12,0.08333333333333333
"aicard of marseilles -lrb- 1040 -- 1113 -rrb-, also known as aicard of arles or simply aicard, was the archbishop of arles from 1070 to 1080 and again from 1107 to his death.","10:15 i have a great day, i will be a king of a thousand years from now, i will be a king of a thousand years from now, i will be a king of a thousand years from now, i will be a king of a thousand years from now, i will be a king of the king of a thousand years from now, i will be a king of the king of a thousand years from now, i will be king of the king of the",1,36,0.027777777777777776
asker adamovich delok -lrb- ; born 10 april 1997 -rrb- is a russian football player who plays for fc druzhba maykop. he made his debut in the russian professional football league for fc druzhba maykop on 4 august 2015 in a game against fc mitos novocherkassk.,"a chinese tv player will play for a chinese football team against a chinese tv player, a chinese tv player, who will play for a chinese football team, chinese football player xi jinping. Can you generate a short summary of the above paragraph?",0,48,0.0
